,learner_id,grades,nationality,writing_id,levels,unit,topic_id,topic_text,passage,query_sentence
421,140078,90.0,sa,1134897,1,3,3,Writing an online profile,"
      I am from Syria but, i live in Saudi Arabia . i'm work in Riyadh city. is big and crowded.downtown is beautiful, and the city has some sky scraper.There are a lot of cheap shops. Riyadh is a great city!
    ","is big and crowded.downtown is beautiful , and the city has some sky scraper.There are a lot of cheap shops ."
422,140078,90.0,sa,1134908,3,2,18,Describing a friend's weekend routine,"
      My hometown . The city of Riyadh, in Saudi Arabia. It is the capital. Is about 400 kilometers from east cost and 1000 kilometers from west cost. The city has many beautiful, old buildings and a lot of parks. The weather is a great its always sunny an warm. It has big desert and hills. There are many activities in my country for example many people like go the cultural festival that people enjoy ride camel, listen poetry then eat delicious rice with meat and fruits.
    ",Is about 400 kilometers from east cost and 1000 kilometers from west cost .
423,167853,95.0,sa,1135793,1,2,2,Taking inventory in the office,"
      In the office, there are a lot of people, desks and chairs. There are a few restrooms and meeting rooms, some computers and come big windows. Theres a kitchen.
    ",Theres a kitchen .
424,167853,95.0,sa,1135802,2,5,13,Making notes for a visitor,"
      My neighborhood is big and crowded. Theres an Indian restaurant across the street. Theres a hospital and a big department store. There are a lot of good shops and restaurant. Theres a library and a coffee shop. My favorite place is the park. Its on the corner of Elm Street and Firs Street. I go there every weekend.
    ",Theres an Indian restaurant across the street .
425,167853,95.0,sa,1135802,2,5,13,Making notes for a visitor,"
      My neighborhood is big and crowded. Theres an Indian restaurant across the street. Theres a hospital and a big department store. There are a lot of good shops and restaurant. Theres a library and a coffee shop. My favorite place is the park. Its on the corner of Elm Street and Firs Street. I go there every weekend.
    ",Theres a hospital and a big department store .
426,167853,95.0,sa,1135802,2,5,13,Making notes for a visitor,"
      My neighborhood is big and crowded. Theres an Indian restaurant across the street. Theres a hospital and a big department store. There are a lot of good shops and restaurant. Theres a library and a coffee shop. My favorite place is the park. Its on the corner of Elm Street and Firs Street. I go there every weekend.
    ",Theres a library and a coffee shop .
427,113344,95.0,sa,1138651,2,2,10,Writing a birthday invitation,"
      I'm sorry about bad weather. I know you are bored, but what about a movie? is there any movies theater near you. you can go shopping, and you should go to the museum. I really like museums. Have fun!
    ",is there any movies theater near you .
428,103364,90.0,sa,1147003,4,3,27,Writing a party invitation,"
      There was murder in my country last month . a man killed her brother . the police found his body in the garbage container . the police thought it was fight between thug . but tow days later, they arrested his brother . is was really scary .
    ",is was really scary .
429,140414,100.0,sa,1148206,2,5,13,Making notes for a visitor,"
      my neighborhood is big and pusy. Theres an ltian restaurant across the street.Theres a library and a big department store. There are a lot ot good shops and restaurants. Theres a coffee shop and a good pizza place. My favorite place is the park.
    ",Theres an ltian restaurant across the street.Theres a library and a big department store .
430,140414,100.0,sa,1148206,2,5,13,Making notes for a visitor,"
      my neighborhood is big and pusy. Theres an ltian restaurant across the street.Theres a library and a big department store. There are a lot ot good shops and restaurants. Theres a coffee shop and a good pizza place. My favorite place is the park.
    ",Theres a coffee shop and a good pizza place .
431,165404,95.0,sa,1150663,2,5,13,Making notes for a visitor,"
      My neighborhood is big and busy. theres an Arabian restaurant across the street. theres a library and a big department store. there are a lot of a good shops and restaurants. theres a coffee shop and a good pizza place. and my favorite place is the library.
    ",theres an Arabian restaurant across the street .
432,165404,95.0,sa,1150663,2,5,13,Making notes for a visitor,"
      My neighborhood is big and busy. theres an Arabian restaurant across the street. theres a library and a big department store. there are a lot of a good shops and restaurants. theres a coffee shop and a good pizza place. and my favorite place is the library.
    ",theres a library and a big department store .
433,165404,95.0,sa,1150663,2,5,13,Making notes for a visitor,"
      My neighborhood is big and busy. theres an Arabian restaurant across the street. theres a library and a big department store. there are a lot of a good shops and restaurants. theres a coffee shop and a good pizza place. and my favorite place is the library.
    ",theres a coffee shop and a good pizza place .
434,107213,90.0,kw,1157371,10,2,74,Doing a survey about discrimination,"
      why there were a gender differences? why the women weren't able to take all there rights at 60's era? there are a lot of questions should be highlighted! We always hear that the man able-bodied is stronger than the woman! is that prime reason why the women jobs were certain! still i think they aren't. we can belongs man to some physical career, but the physical infrastructure will never ever be a handicap for a women to join a life alternative fields at all! Here we can say this point is one of reasons that women appealed for it. Since the 90's era started, women start to take all there rights! women become partitioned part of the community. she won the people's elections for the presidency of the nation council. she got her Phd in medicine, engineering.. ..etc &amp; start compete with a man in all levels. though we can say this ear ably the principle of gender quality! Sine every person is born for a reason, for aim to work, for a goals to reach, there will not be differences between men and women!
    ",is that prime reason why the women jobs were certain !
435,21169,70.0,sa,1161876,1,3,3,Writing an online profile,"
      Saudi arabia is big city . Is beatiful park and expensive  shoops. There a lot of skyscraper . in bad street and croeded .
    ",Is beatiful park and expensive shoops .
436,44002,80.0,sa,1166366,7,2,50,Planning for the future,"
      Dear My wife, You know how much I miss you and I hope I can back to home as soon as I finish my business trip. theses days I am thinking a lot of our family future . I hope one day to own our Private company. I know this is not an easy step but we have to challange our self to make it happened. Our son Suliman, I wish to him to complete his studies abroad and back with high degree in medical professional . We still don't have our own home, I am considering this as high Priority, we have wasted a lot of money in renting houses, we could have house by installments but because the complex rules we wouldn't do it . Much love,
    ",theses days I am thinking a lot of our family future .
437,143552,95.0,sa,1167264,7,4,52,Writing about a memorable experience,"
      In my country the TV. is more restricted than any other countries because of our religion which restricts watching sex at anytime and any age. Most of the programs are dramas, educational, news, sports and game shows. In my opinion, this is great because we don't need to classify the programs or restrict children from watching TV. and we can leave them in front of it at anytime. I would prefer more documentaries than any other TV programs because of its information which can help people to be more educated.
    ",is more restricted than any other countries because of our religion which restricts watching sex at anytime and any age .
